"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"04/21/2021","AQS","180190008","1","0.04","ppm","37","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"04/22/2021","AQS","180190008","1","0.047","ppm","44","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"04/23/2021","AQS","180190008","1","0.049","ppm","45","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"04/24/2021","AQS","180190008","1","0.033","ppm","31","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"04/25/2021","AQS","180190008","1","0.04","ppm","37","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"04/26/2021","AQS","180190008","1","0.053","ppm","49","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"04/27/2021","AQS","180190008","1","0.056","ppm","54","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"04/28/2021","AQS","180190008","1","0.031","ppm","29","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"04/29/2021","AQS","180190008","1","0.032","ppm","30","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"04/30/2021","AQS","180190008","1","0.049","ppm","45","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"05/01/2021","AQS","180190008","1","0.05","ppm","46","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"05/02/2021","AQS","180190008","1","0.042","ppm","39","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"05/03/2021","AQS","180190008","1","0.039","ppm","36","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"05/04/2021","AQS","180190008","1","0.041","ppm","38","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"05/05/2021","AQS","180190008","1","0.038","ppm","35","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"05/06/2021","AQS","180190008","1","0.043","ppm","40","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"05/07/2021","AQS","180190008","1","0.047","ppm","44","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"05/08/2021","AQS","180190008","1","0.04","ppm","37","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"05/09/2021","AQS","180190008","1","0.039","ppm","36","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"05/10/2021","AQS","180190008","1","0.042","ppm","39","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"05/11/2021","AQS","180190008","1","0.04","ppm","37","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"05/12/2021","AQS","180190008","1","0.039","ppm","36","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"05/13/2021","AQS","180190008","1","0.046","ppm","43","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"05/14/2021","AQS","180190008","1","0.051","ppm","47","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"05/15/2021","AQS","180190008","1","0.055","ppm","51","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"05/16/2021","AQS","180190008","1","0.045","ppm","42","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"05/17/2021","AQS","180190008","1","0.041","ppm","38","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"05/18/2021","AQS","180190008","1","0.048","ppm","44","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"05/19/2021","AQS","180190008","1","0.048","ppm","44","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"05/20/2021","AQS","180190008","1","0.048","ppm","44","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"05/21/2021","AQS","180190008","1","0.055","ppm","51","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"05/22/2021","AQS","180190008","1","0.056","ppm","54","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"05/23/2021","AQS","180190008","1","0.059","ppm","64","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"05/24/2021","AQS","180190008","1","0.06","ppm","67","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"05/25/2021","AQS","180190008","1","0.057","ppm","58","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"05/26/2021","AQS","180190008","1","0.027","ppm","25","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"05/27/2021","AQS","180190008","1","0.047","ppm","44","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"05/28/2021","AQS","180190008","1","0.033","ppm","31","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"05/29/2021","AQS","180190008","1","0.023","ppm","21","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"05/30/2021","AQS","180190008","1","0.043","ppm","40","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"05/31/2021","AQS","180190008","1","0.04","ppm","37","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"06/01/2021","AQS","180190008","1","0.036","ppm","33","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"06/02/2021","AQS","180190008","1","0.031","ppm","29","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"06/03/2021","AQS","180190008","1","0.033","ppm","31","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"06/04/2021","AQS","180190008","1","0.068","ppm","93","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"06/05/2021","AQS","180190008","1","0.06","ppm","67","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"06/06/2021","AQS","180190008","1","0.03","ppm","28","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"06/07/2021","AQS","180190008","1","0.028","ppm","26","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"06/08/2021","AQS","180190008","1","0.026","ppm","24","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"06/09/2021","AQS","180190008","1","0.025","ppm","23","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"06/10/2021","AQS","180190008","1","0.041","ppm","38","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"06/11/2021","AQS","180190008","1","0.034","ppm","31","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"06/12/2021","AQS","180190008","1","0.053","ppm","49","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"06/13/2021","AQS","180190008","1","0.058","ppm","61","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"06/14/2021","AQS","180190008","1","0.063","ppm","77","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"06/15/2021","AQS","180190008","1","0.043","ppm","40","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"06/16/2021","AQS","180190008","1","0.046","ppm","43","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
